review,sentiment,timestamp_created,voted_up,game_id
"Oyunun güzel yanı, her şeyi sistemli kurmaya çalışman. Kendi kurduğun düzenle sınanıyorsun.
Kötü yanıysa… UI bazı şeyleri fazla tıklattırıyor, yeni başlayan biri için öğrenmesi zor. DLC içerikleri temel oyunda olmalı mıydı? Evet. Ama bu dünyada hiçbir şey tam değil.",0.0,1752879177,True,294100
Co tu dużo mówić. Ta gra jest wspaniała! 419 godzin (a będzie tego więcej) mówią same za siebie.,0.0,1752878466,True,294100
o bıçaklı karının aq,0.0,1752881240,True,3241660
"es el mejor juego que vi que relaciona tan bien el terror y la comedia es muy bueno para los amigos y lo mejor fue su chat de voz
",0.0,1752881161,True,3241660
Amazing fun!! The laughing never stops! Great content and great times!,0.7464843750000001,1752880773,True,3241660
dude thsi game has some robots whollm run arounda nd fight the monsters or or the monsters wit and then theyt have to yknow run away heheh. hich is pretty funny unless you dont like that.,0.033333333333333326,1752880569,True,3241660
"Funny robots makes scrap explode or themselves, maybe even both",0.25,1752880561,True,3241660
w,0.0,1752880826,True,2669320
好玩好玩，爱玩爱玩,0.0,1752880542,True,2669320
butt,0.0,1752879904,False,2669320
jogo bom mas da pra melhorar,0.0,1752879576,True,2669320
"futebol.
",0.0,1752878877,True,2669320
" Every patch breaks the entire game because they have no testing. They take approximately 4 million years to fix any bugs and by the time they fix the one thats been ruining your game, they've added 20 new ones. The newest update made 4/5 of the playstyles in the game unusable with no reason to think they'll be fixed anytime soon.",-0.19480519480519481,1752881007,False,553850
bien,0.0,1752880473,True,553850
"muito bom, o q mais gostei é q piada central do game nada mais é q o projeto do pt pro Brasil",-0.2,1752878680,True,553850
"GREAT GAME
",0.2,1752878567,True,553850
100 hours in still having a great time.  Super fun game.  Just buy it.,0.2583333333333333,1752878525,True,553850
A lot more convenient to play than the original,0.4375,1752881329,True,3024040
"There is such a lazy and careless effort behind multiplayer skirmish in this game that it's honestly an insult to the legacy of the franchise. If you're thinking about buying this to enjoy the campaign with a friend, I hate to disappoint you but this is not the right place.

This “Definitive Edition” feels more like a quick cash grab than a true reimagining. The co-op experience is shallow, clunky, and clearly an afterthought. The new features barely scratch the surface of what long-time fans were expecting. In fact, there are far better mods out there for the older versions that offer more depth, stability, and love for the original game than this ""upgraded"" release ever does.

It’s cheap, lazy, and full of missed opportunities. The developers might claim it was built with respect for the classic, but it plays like they simply repackaged old content with minimal effort, slapped on a few gimmicks, and hoped nostalgia would do the rest.

Save your money or at least go in knowing that modded versions of the old Stronghold Crusader will probably give you a better time than this.

TL:DR: Don't Buy",0.07589444868856632,1752880797,False,3024040
"Просто спасибо. Больше нечего сказать.
Спасибо за всё.",0.0,1752880780,True,3024040
"It's Stronghold Crusader, but better",0.5,1752880756,True,3024040
my childhood game! i love it so much!! imádom 7-8 évesen nyomtam azóta 28 :D,0.328125,1752879725,True,3024040
playplay if homo,0.0,1752881247,True,284160
I drive,0.0,1752880351,True,284160
,0.0,1752880297,True,284160
выа,0.0,1752879342,True,284160
i played for 74 hour shtrat,0.0,1752877928,True,284160
bron 🥰,0.0,1752691701,True,2878980
"This game barely works on pc... i thought it be cool to download with the possibility of modding it but even then the mods come from some shady websites so i didn't even do that. Gameplay barely runs at 30 frames a second. I don't have the greatest pc but its not bad by any means what so ever, (for ref...I could play Skyrim at highest graphics with 400 plus mods) yet this game barely lets me play for 20 minutes before it chrashes. Followed all the how to fix information i could find and after doing so my game refused to start after having a solid day of stuggling to get through 2 my career games before crashing anf then CRASHING OUT. stick to console if you wanna play this game as its almost a flawless game on xbox one series x/s and ps5.",0.039999999999999994,1752691044,False,2878980
"good game
",0.14999999999999997,1752690509,True,2878980
"gooooood gameeeeeee
",0.0,1752688445,True,2878980
the worst sports game oat,-0.7,1752688020,False,2878980
Jeggy is malnourished,0.0,1752875753,True,1222670
"Where to begin?

Essential parts of most Sims games are missing behind a paywall, I was one of the unlucky few to actually pay for this game before it went free and it was one kick in the teeth for a lover of The Sims.

Character customisation is very lacking and their is no gradients or hair highlights, only very simplistic within the base vanilla game. The only way to play this game is modded because the vanilla is stupidly expensive as EA decided to milk this cow dry with as many small packs as they could think of. Very disappointing when you consider that other games would have grouped these DLC's into one however the fans still pay so they will carry on making more minor expensive DLC. Buy and download the Sims 2, it might be missing key DLC but it's a more complete experience than this dumpster fire, and to think they keep releasing more dull and easy content because people still pay. For the price, Inzoi is a much better sims esque game and a much more complete experience. It's 2025 and EA is still very much EA.

EA, it's not in the game. They are more ruthless than an Indian tech scammer and almost as shameless. 
Looking at you First Pet DLC that apparently isn't part of the full price Pets DLC Because that's now just Cats & Dogs.",-0.046589147286821696,1752868338,False,1222670
One of my favorite games ;p,0.5,1752864499,True,1222670
"The Sims 4 — это популярный симулятор жизни от Maxis/EA, который за годы обновлений превратился в полноценную платформу для виртуального творчества. Игра дарит массу возможностей для самовыражения, но не лишена недостатков.

👍 Что нравится:
✅ Гибкость в создании персонажей – один из лучших в серии редактор внешности (CAS) с детальной настройкой черт лица и тела.
✅ Удобное строительство – режим строительства (Build Mode) стал интуитивнее, с системой перетаскивания комнат и умным размещением объектов.
✅ Много дополнений – за годы вышло десятки DLC (от «Времен года» до «Жизни в университете»), значительно расширяющих геймплей.
✅ Моды и кастомизация – огромная библиотека пользовательского контента (CC) делает игру практически бесконечной.
✅ Оптимизация – работает даже на слабых ПК, в отличие от Sims 3.

👎 Что разочаровывает:
❌ Оскоплённая база – без DLC игра кажется пустой (нет базовых вещей вроде погоды или домашних животных).
❌ Поверхностные эмоции – система настроений (Emotions) упрощена по сравнению с Sims 3.
❌ Откровенно слабые DLC – некоторые дополнения («Путешествие на Батуу») выглядят как наспех сделанный контент.
❌ Однообразный игровой процесс – без модов или собственной фантазии быстро наступает рутина.
❌ Дороговизна – полная коллекция с DLC стоит огромных денег.

💡 Кому подойдёт?
✔ Творческим людям – тем, кто любит строить дома и создавать персонажей.
✔ Казуальным игрокам – для расслабленного геймплея без сложных механик.
✔ Фанатам серии – несмотря на недостатки, это всё ещё увлекательный симулятор жизни.

⚖️ Альтернативы:
The Sims 3 (глубже, но хуже оптимизирована).

Paralives (ещё не вышел, но обещает быть конкурентом).

RimWorld / Stardew Valley (если хочется больше стратегии/фермерства).

🎯 Итог:
The Sims 4 — хорошая, но не идеальная игра. Она отлично подходит для творчества и неспешного отдыха, но без DLC и модов быстро приедается.

Оценка: 7.5/10
(8/10 – с любимыми дополнениями, 6/10 – базовая версия).

💡 Совет: Если хотите попробовать – лучше дождаться распродажи или подписки EA Play. Покупать все DLC сразу – дорого и не всегда оправдано.",0.0,1752863561,True,1222670
good,0.7,1752862813,True,1222670
terrible made my life 10x worse,-0.7,1752880817,False,359550
"very good game, side effects include false confidence, anyrourisms, depression and suicidal thoughts",0.036666666666666604,1752880700,True,359550
A gridlock le daba hasta que queme toda la grasa,0.0,1752880425,True,359550
"I LOVE THIS GAME ITTS HIT REG ISSS AMAZING
",0.23333333333333336,1752880131,True,359550
WHAT HAPPENED TO RAINBOW SIX SIEGE WHY IS IT FREE I PAID FOR THIS GAME GIVE MY MONEY BACK,0.0,1752879630,False,359550
"GOOD
",0.7,1752880977,True,1304930
Beta skin guckt nicht mehr nach vorne bei spähen kack game spiele es nie wieder,-0.4,1752880856,False,1304930
"Arreglen escalada aveces no da la bonificacion 
",0.0,1752880428,True,1304930
friend grinded without me,0.0,1752880404,False,1304930
Its literally amazing??? the voice acting is jaw dropping and the devs never dissapoint with their character design and lore!!!!!,0.30000000000000004,1752879065,True,1304930
Muy bueno,0.0,1752881232,True,2161700
i love the color blue,0.25,1752880819,True,2161700
我要和结城理做爱,0.0,1752880578,True,2161700
годный сериальчик,0.0,1752877638,True,2161700
"It's the most re-released Persona game, re-released again for modern systems! Persona 3 is the beginning of the 'Modern' Persona trilogy/formula, and boy does it show. They haven't quite figured everything out yet (team social links being blocked off until the final months being a critical misstep) but there's a good story, good characters, and all the endless, mindless, dungeon grinding you could want.

Is it better than Persona 4 Golden? No, not even close. But this is where the series truly starts, and its an experience you don't want to miss- for better or worse.",0.17055555555555554,1752874411,True,2161700
great pve,0.8,1752880791,True,2622380
"Jogo absolute cinema, trazendo a msm atmosfera do Elden com um universo alternativo, muito foda! Recomendo.

Adicionalmente o comentario Negativo do arrombado abaixo é a internet lixo dele.

Att, Zed3ry.",0.25,1752880537,True,2622380
"👍 الإيجابيات
قتال مكثف وألعاب جماعية ممتعة: الكثير من النقاد أشاروا إلى أن Nightreign هو تجربة مبهرة لعشاق نمط القتال في Elden Ring، خاصة في نمط اللعب الجماعي 

.

سرعة الإيقاع: مجموعة من المواقع الواضحة تؤكد أن اللعبة تقدم سرعة عالية، الإدمان وخفة مقارنة بنمط Elden Ring التقليدي .

تنوع الشخصيات والقدرات: ثمانية شخصيات مختلفة (Nightfarers) لكل منها مهارات وأسلوب فريد يشجع على التعاون 


👎 العيوب
تكرار محتوى العالم: تكرار الخريطة والأحداث بعد فترات قد يقلل عامل التشويق للمستخدمين .

نقص تطوير الطور الجماعي: مشاكل في الاتصال، عدم وجود كروس-بلاي لاستخدامه بين المنصات المختلفة .

قلة القصة والمكافآت الدائمة: القصة السردية ضعيفة، ويقول البعض إن المكافآت بين الجولات غير محفّزة بما فيه الكفاية .

تعقيد المصاعب للاعبين الجدد: من يعتاد عليه قد يجد صعوبة في الدخول، خاصة إذا لم يكن لديه خبرة مع نمط Soulslike 

.

🧩 عنصر التحدي والمجتمع
أجواء روغلايك وBattle-royale: مناطق اللعب تتقلص، وهناك نظام Relic يفرض استراتيجيات معينة، ما يزيد من التنافسية 
D-Pad.life
.

استجابة الجماهير: بعض اللاعبين يحبّذ نظام ""Evergaol meta""، بينما يجد آخرون صعوبة في توافق الفرق؛ وقد طُرح استخدام كلمات سرّ لموازنة الانضمام 
GamesRadar+
.

🌐 النجاح التجاري
حققت مبيعات ضخمة بأكثر من 2 مليون نسخة في أول يوم و3.5 مليون بحلول اليوم الخامس 

، مما يدل على نجاح كبير وجذاب قوي من الجمهور.

🔍 الخلاصة
Elden Ring: Nightreign هو إعادة تصور جريئة لعالم Elden Ring مع توظيف عناصر روغلايك وسولس‑لايك في تجربة جماعية مكثفة، تتيح تجربة سريعة وإدمانية، مع شخصيات متنوعة وتحديات متجددة. هو الخيار الأمثل لمحبي الأكشن التعاوني والقتال الصارم، لكن قد يشعر البعض بالتكرار أو النقص في المكافآت والقصة، خاصة إذا ما جربوا Elden Ring الأصلي.

مناسب لـ: اللاعبين المحترفين وملتوي الصبر الذين يحبون التعاون والتحدي.

قد يناسب: من لديهم خبرات مسبقة في ألعاب Souls أو ألعاب روغلايك.

غير مناسب لـ: اللاعبين الجدد إلى السلسلة أو الذين يفضّلون القصص العميقة والمكافآت القابلة للتحسين.

🧠 نصيحة شخصية
إذا كنت تبحث عن تجربة مختلفة ولكنك من محبي السلسلة، فإن Nightreign يعتبر مكافئًا سريعًا ومركزًا يلتقط روح Elden Ring لكن في قالب لعب متعدد، سريع، وممتع. لكن إذا كنت تبحث عن قصة أعمق، عالم ضخم للاستكشاف، أو مكافآت دائمة، فقد تشعر بالخيبة بعد بعض الجولات.",0.0,1752880379,True,2622380
"Servidor horrível do krlh, vive dando erro de conexão essa b0sta, só acontece nesse jogo trash",0.0,1752878380,False,2622380
Cool game,-0.025000000000000022,1752878342,True,2622380
oh my peak,0.0,1752877926,True,1687950
me like,0.0,1752876793,True,1687950
какой конфидант открывает возможность помыться,0.0,1752875915,True,1687950
"we all only live one lifetime, be sure to play persona 5 royal in your lifetime, i promise it's one of the best decisions you can make.",0.40909090909090906,1752874026,True,1687950
报玩，战斗迷宫无聊，剧情世界观架设也不够吸引人，掐着自己玩到画家感觉也就那样吧,0.0,1752873359,False,1687950
"Nice blend of survival, adventure, MMO. Don't sweat half the comments that are about endgame unless you find yourself to be an endgame junkie in other games. Taking my time, enjoying the game play, annoyed at having to log in every three weeks to not lose your base, but not a showstopper given that it takes less than five minutes to find enough fuel cells for the next three week window. Excited to see how it road-maps over time. I have 85 hours, partly behind the story line because I have been helping others along, but about halfway to the endgame and still having a blast for $50.",-0.08194444444444444,1752880604,True,1172710
"Living in a time where Arrakis comes to life in an open sandbox?

Sign me tf up.

Survival (MMO lite) title. 

Dope shit.",-0.1,1752880548,True,1172710
"You'll notice, in all the negative reviews, they all have over 300 hours in game. In my opinion, that should immediately invalidate any of them saying ""game incomplete, unsatisfactory, need more content."" Like, what? They played the heck out of the game, on release, for a month straight! Obviously, like any game with amusement park elements, once you unlock everything, maxing out your character, enjoying every hour, you'll run out of things to do. That's not to say you can't find things to do. Toys are there to drive activity. It just takes some friends. For those that play solo, you'll get your 300 some hours and then be waiting for the next content drop. I think that's *well* worth the money. Story's good. Characters are cool. Framework is solid. Go play it for yourself!",0.049999999999999996,1752880488,True,1172710
"Я нечасто пишу отзывы на игры, в которые играл, да и со вселенной Дюны я был знаком не слишком сильно, но все же решил написать свой отзыв на эту игру. 

Весь обзор можно разделить на две части - то, что происходит до завершения основного сюжета, и что происходит после. 

Сам сюжет поделен на две части - первая часть в основном водит игрока по основным механикам, знакомит с миров и дает понять, где мы вообще оказались. Эта часть игры хорошо - проходить задания, добывать ресурсы, заниматься крафтингом довольно интересно. Строительство здесь сделано дружелюбно, и большую и красивую базу делать действительно интересно. 

Вторая часть сюжета уже проходится гораздо быстрее и интереснее - новыми локациями, поставленными сценами, интересными персонажами и большим количеством референсов на оригинальные книги. И это увлекает! Мне действительно становилось интересно его проходить. Но этот сюжет очень резко обрывается, буквально на самом интересном месте, и заканчивает все это очень быстро. Основного сюжетного контента тут часов на 8. И в итоге придется просто ждать его продолжение.  

И после прохождения сюжета с большим удовлетворением, я задумался - а что дальше-то? И тут мы переходим к самому серьезному минусу. 

Самым серьезным минусом игры является ее продолжительность и итоговый эндгейм контент. 

Для игры, которая хоть и позиционирует себя как симулятор выживания, но имеет ряд MMO-элементов и RPG-составляющей, в игре очень мало контента. За 150 часов я успел закончить весь сюжет, исследовать всю Котловину Хагга, побывать в Глубокой пустыне и поучаствовать в Ландсрааде. Для MMO 150-300 часов - очень маленький показатель. Многие уже рассказывали, что в игре в эндгейме просто нечего делать. Летать по локации, где есть 90% песка и больше ничего, начинает надоедать спустя часов 5-10. А закрывать PvE-данжи, где тебя встречает всего 5 типов основных врагов, которые являются просто губками для урона, уж точно игре на пользу не идет. 

Ландсраад, который позиционируется разработчиками как Endgame-контент просто неинтересно делать. В общем итоге он представляет собой просто 25 заданий, которые завязаны либо на убийстве огромного количество болванчиков-мобов, либо доставке своему Дому предметов. Баланса при этом почти нет - тебе могут выдавать 600 очков за доставку единицы какого-то мусора, который можно собрать в начальных локациях, и давать 6 очков за доставку пряности - самого ценного предмета в игровой вселенной. Нужно ли говорить, что заниматься этим просто нет смысла и такие задания висят до конца недели? 

А еще у нас есть замечательная механика, которая показывает топ гильдий, которые внесли максимальный вклад в победу Дома. Вот только этот топ ничего не дает, кроме как отображает ваш итоговый вклад. Никаких наград, никаких бонусов, даже никаких скинов для брони вам не положено. 

В игре даже нет ежедневных и еженедельных квестов, которые есть во многих ММО и которые позволяют игрокам задерживаться в игре подольше. 

Чего еще в игре нет - нет каких-то наград за PvP - убийства других игроков только ради убийства, нет каких-то гильдейских активностей (вот представьте, как было бы круто иметь где-нибудь на мировой карте свою цитадель, собирать ресурсы, готовиться к осадам и обороне, ведь с точки зрения лора тут есть где развернуться), нет данжей с механиками, а не мобавми-болванчиками, в которые можно было бы ходить группой и много-много другого, что есть в других играх. В итоге у игры есть просто огромный потенциал, который по максимуму не используется. 

Если бы можно было поставить нейтральный обзор, я бы выбрал его. Я не могу сказать, что игра плохая, или что она не заслуживает внимания. Funcom действительно проделали отличную работу над вселенной и сюжетом, проходить начальные локации было очень интересно, и у игры есть просто огромный потенциал! Но сейчас после прохождения квестов и основного сюжета, и пары полетов в Глубокую пустыню можно уже заниматься каким-нибудь строительством крутой базы (чем я и занимался) и заходить пару раз в неделю для того, чтобы заправить генераторы на базе и заплатить нологи!

Сейчас перед разработчиками стоит важная задача - как с учетом успешного старта с миллионом проданных копий (!) не потерять потенциал проекта и не растерять всех игроков. Если у разработчиков получится провести работу над ошибками, то Dune: Awakening может стать одной из лучших представителей жанра и уж точно лучшей игрой по Дюне.",0.0,1752880343,True,1172710
Space Conan is a fun game.  Good progression and story so far.,0.17499999999999996,1752880172,True,1172710
